X,Y,medidor,circuito,anom_s_lec,anom_c_lec,comentario,lat y,lon x,icon_url
-100.1956,25.72772,31x55n,LAF04145,NA,NA,na,25.727720000000001,-100.195599999999999,./0.png
-100.20399,25.72008,31y66w,LAF04145,NA,NA,ok,25.720079999999999,-100.203990000000005,./0.png
-100.19751,25.71935,320V1K F122 14LN,LAF04145,NA,NA,ok,25.719349999999999,-100.197509999999994,./0.png
-100.19615,25.72329,320YD5 F122 13LN,LAF04145,NA,C5-SinSello,na,25.723289999999999,-100.196150000000003,./0.png
-100.19498,25.71468,323G7J F622 13LM,LAF04145,NA,NA,ok,25.714680000000001,-100.194980000000001,./0.png
-100.19726,25.72069,324H4G F122 13LN,LAF04145,NA,C5-SinSello,na,25.720690000000001,-100.197260000000000,./0.png
-100.2044,25.71975,328mu4,LAF04145,NA,NA,ok,25.719750000000001,-100.204400000000007,./0.png
-100.19382,25.71548,329L5U F622 14LM,LAF04145,NA,C5-SinSello,ok,25.715479999999999,-100.193820000000002,./0.png
-100.20147,25.72328,329vg4,LAF04145,NA,NA,ok,25.723279999999999,-100.201470000000000,./0.png
-100.19402,25.71738,32KB88 F121 07JL,LAF04145,NA,NA,ok,25.717379999999999,-100.194019999999995,./0.png
-100.19432,25.72352,32h27u,LAF04145,NA,NA,mt,25.723520000000001,-100.194320000000005,./0.png
-100.1982,25.72402,32n2k9,LAF04145,NA,C9-CUbOpacoConLec,c5 empotrado cm,25.724019999999999,-100.198200000000000,./0.png
-100.20455,25.72065,32pj68,LAF04145,NA,C5-SinSello,na,25.720649999999999,-100.204549999999998,./0.png
-100.19472,25.718,32w85c,LAF04145,NA,C9-CUbOpacoConLec,ok,25.718000000000000,-100.194720000000004,./0.png
-100.19739,25.73142,32x96n,LAF04145,NA,NA,na,25.731420000000000,-100.197389999999999,./0.png
-100.19385,25.71514,330PFX F622 16LM,LAF04145,NA,C5-SinSello,ok,25.715140000000002,-100.193849999999998,./0.png
-100.19291,25.72363,330dpx,LAF04145,NA,NA,na,25.723630000000000,-100.192909999999998,./0.png
-100.20108,25.72411,331jy7,LAF04145,NA,C5-SinSello,na,25.724110000000000,-100.201080000000005,./0.png
-100.20145,25.71926,331mu6,LAF04145,NA,NA,ok,25.719259999999998,-100.201449999999994,./0.png
-100.18754,25.72129,332w9x,LAF04145,NA,NA,na,25.721290000000000,-100.187539999999998,./0.png
-100.20068,25.72675,333WXB F622 16LM,LAF04145,NA,NA,ok,25.726749999999999,-100.200680000000006,./0.png
-100.21367,25.72239,333w2x,LAF04145,NA,C5-SinSello,cuida,25.722390000000001,-100.213669999999993,./0.png
-100.21314,25.72234,333w4x,LAF04145,NA,NA,ok,25.722339999999999,-100.213139999999996,./0.png
-100.19776,25.71632,334TR7 F122 12LH,LAF04145,NA,NA,ok,25.716320000000000,-100.197760000000002,./0.png
-100.19628,25.71919,334Y0D F622 14LM,LAF04145,NA,C5-SinSello,cm,25.719190000000001,-100.196280000000002,./0.png
-100.19387,25.7178,336PUV F122 16LN,LAF04145,NA,C5-SinSello,ok,25.717800000000000,-100.193870000000004,./0.png
-100.19085,25.72203,336fju,LAF04145,NA,NA,na,25.722030000000000,-100.190849999999998,./0.png
-100.19573,25.72248,336gm9,LAF04145,NA,NA,na,25.722480000000001,-100.195729999999998,./0.png
-100.19478,25.71472,336jy6,LAF04145,NA,C5-SinSello,ok,25.714720000000000,-100.194779999999994,./0.png
-100.19586,25.72378,338W9X F622 14LM,LAF04145,NA,NA,na,25.723780000000001,-100.195859999999996,./0.png
-100.19599,25.71554,339E7M F122 13LN,LAF04145,NA,C5-SinSello,ok,25.715540000000001,-100.195989999999995,./0.png
-100.1944,25.72672,339n4a,LAF04145,NA,NA,na,25.726720000000000,-100.194400000000002,./0.png
-100.20049,25.72609,33Y6B2 F121 10JL,LAF04145,NA,NA,ok,25.726089999999999,-100.200490000000002,./0.png
-100.19737,25.71651,33c2a9,LAF04145,NA,NA,aro candado,25.716510000000000,-100.197370000000006,./0.png
-100.19545,25.722,33f6c3,LAF04145,NA,NA,na,25.722000000000001,-100.195449999999994,./0.png
-100.19515,25.71859,33h53f,LAF04145,NA,C5-SinSello,ok,25.718589999999999,-100.195149999999998,./0.png
-100.20061,25.72209,33h80u,LAF04145,NA,NA,ok cm,25.722090000000001,-100.200609999999998,./0.png
-100.20515,25.72177,33h83u,LAF04145,NA,NA,ok mt,25.721769999999999,-100.205150000000003,./0.png
-100.19674,25.72164,33m2k2,LAF04145,NA,C9-CUbOpacoConLec,na,25.721640000000001,-100.196740000000005,./0.png
-100.19684,25.71946,33m3x6,LAF04145,NA,C5-SinSello,na,25.719460000000002,-100.196839999999995,./0.png
-100.1964,25.72089,33np37,LAF04145,NA,C5-SinSello,interior,25.720890000000001,-100.196399999999997,./0.png
-100.19762,25.71675,33u9t3,LAF04145,NA,NA,ok,25.716750000000001,-100.197620000000001,./0.png
-100.20141,25.72387,33x34r,LAF04145,NA,NA,ok,25.723870000000002,-100.201409999999996,./0.png
-100.18874,25.72092,33y03v,LAF04145,NA,NA,na,25.720920000000000,-100.188739999999996,./0.png
-100.20245,25.71861,33y31w,LAF04145,NA,C5-SinSello,na,25.718610000000002,-100.202449999999999,./0.png
-100.19601,25.72422,33y44w,LAF04145,NA,C5-SinSello,na,25.724219999999999,-100.196010000000001,./0.png
-100.19595,25.72555,33y44w,LAF04145,NA,NA,na,25.725549999999998,-100.195949999999996,./0.png
-100.1911,25.72167,33y86v,LAF04145,NA,C5-SinSello,na,25.721670000000000,-100.191100000000006,./0.png
-100.1898,25.72169,33y87v,LAF04145,NA,NA,na,25.721689999999999,-100.189800000000005,./0.png
-100.19786,25.71675,33y8b1,LAF04145,NA,C5-SinSello,na,25.716750000000001,-100.197860000000006,./0.png
-100.19477,25.71727,341e5m,LAF04145,NA,C5-SinSello,ok,25.717269999999999,-100.194770000000005,./0.png
-100.19743,25.71938,343VG8 F622 12LJ,LAF04145,NA,NA,ok,25.719380000000001,-100.197429999999997,./0.png
-100.20187,25.72246,343WWY F622 16LM,LAF04145,NA,C5-SinSello,cm,25.722460000000002,-100.201870000000000,./0.png
-100.19231,25.72296,344H5G F122 13LN,LAF04145,NA,C5-SinSello,na,25.722960000000000,-100.192310000000006,./0.png
-100.20489,25.7206,344h4g,LAF04145,NA,C5-SinSello,na,25.720600000000001,-100.204890000000006,./0.png
-100.19777,25.72391,346PFL F622 16LM,LAF04145,NA,NA,ok cm,25.723910000000000,-100.197770000000006,./0.png
-100.18727,25.72126,346t1n,LAF04145,NA,C5-SinSello,na,25.721260000000001,-100.187269999999998,./0.png
-100.21264,25.72189,347af2,LAF04145,NA,C5-SinSello,mt,25.721889999999998,-100.212639999999993,./0.png
-100.18794,25.72188,349T0N F622 14LM,LAF04145,NA,NA,na,25.721879999999999,-100.187939999999998,./0.png
-100.20144,25.71848,349XAN F622 16LM,LAF04145,NA,C5-SinSello,na,25.718480000000000,-100.201440000000005,./0.png
-100.19556,25.72287,34n8u1,LAF04145,NA,C5-SinSello,na,25.722870000000000,-100.195560000000000,./0.png
-100.20088,25.72576,34n9u4,LAF04145,NA,C9-CUbOpacoConLec,na,25.725760000000001,-100.200879999999998,./0.png
-100.19672,25.72032,34u4t9,LAF04145,NA,NA,ok,25.720320000000001,-100.196719999999999,./0.png
-100.19458,25.71672,34x98p,LAF04145,NA,C5-SinSello,ok,25.716719999999999,-100.194580000000002,./0.png
-100.19408,25.72502,34y05v,LAF04145,NA,C5-SinSello,na,25.725020000000001,-100.194080000000000,./0.png
-100.19015,25.72214,34y27v,LAF04145,NA,NA,na,25.722140000000000,-100.190150000000003,./0.png
-100.19636,25.72077,351VHE F122 16LN,LAF04145,NA,C5-SinSello,revisar medidor un poco salido,25.720770000000002,-100.196359999999999,./0.png
-100.19473,25.71632,351YJ9 F122 13LN,LAF04145,NA,NA,ok,25.716320000000000,-100.194730000000007,./0.png
-100.19774,25.718,353YJ2 F122 13LN,LAF04145,NA,C5-SinSello,na,25.718000000000000,-100.197739999999996,./0.png
-100.19414,25.72537,353tjn,LAF04145,NA,NA,na,25.725370000000002,-100.194140000000004,./0.png
-100.19287,25.72403,353y1d,LAF04145,NA,NA,na,25.724029999999999,-100.192869999999999,./0.png
-100.19649,25.72935,354h6l,LAF04145,NA,NA,na,25.729350000000000,-100.196489999999997,./0.png
-100.20276,25.7192,355tp4,LAF04145,NA,NA,ok,25.719200000000001,-100.202759999999998,./0.png
-100.18804,25.72072,357yj9,LAF04145,NA,C5-SinSello,na,25.720720000000000,-100.188040000000001,./0.png
-100.19767,25.72018,358X0B F622 14LM,LAF04145,NA,NA,ok,25.720179999999999,-100.197670000000002,./0.png
-100.19117,25.7235,358x1b,LAF04145,NA,NA,na,25.723500000000001,-100.191170000000000,./0.png
-100.20192,25.72457,358y1d,LAF04145,NA,NA,ok,25.724570000000000,-100.201920000000001,./0.png
-100.19848,25.72136,359g8f,LAF04145,NA,NA,ok,25.721360000000001,-100.198480000000004,./0.png
-100.19291,25.72366,359rg8,LAF04145,NA,NA,na,25.723659999999999,-100.192909999999998,./0.png
-100.19609,25.71849,35KX06 F121 07JL,LAF04145,NA,NA,ok,25.718489999999999,-100.196089999999998,./0.png
-100.19657,25.71628,35f2c7,LAF04145,NA,C5-SinSello,na,25.716280000000001,-100.196569999999994,./0.png
-100.1959,25.72587,35m9k9,LAF04145,NA,C9-CUbOpacoConLec,na,25.725870000000000,-100.195899999999995,./0.png
-100.19703,25.71692,35ph29,LAF04145,NA,NA,ok,25.716919999999998,-100.197029999999998,./0.png
-100.20009,25.72715,35pj35,LAF04145,NA,NA,ok,25.727150000000002,-100.200090000000003,./0.png
-100.20156,25.72488,35u0t3,LAF04145,NA,C5-SinSello,na,25.724879999999999,-100.201560000000001,./0.png
-100.19409,25.71706,35x65p,LAF04145,NA,NA,ok,25.717060000000000,-100.194090000000003,./0.png
-100.18674,25.72111,35y3b6,LAF04145,NA,NA,na,25.721109999999999,-100.186740000000000,./0.png
-100.19723,25.71648,35y5u8,LAF04145,NA,C9-CUbOpacoConLec,na,25.716480000000001,-100.197230000000005,./0.png
-100.20081,25.72628,35y6b2,LAF04145,NA,NA,ok,25.726279999999999,-100.200810000000004,./0.png
-100.20147,25.71851,35yt64,LAF04145,NA,C5-SinSello,na,25.718509999999998,-100.201470000000000,./0.png
-100.19922,25.72417,3618vn,LAF04145,NA,NA,ok cm,25.724170000000001,-100.199219999999997,./0.png
-100.1878,25.72181,361DCK F122 15LN,LAF04145,NA,C5-SinSello,na,25.721810000000001,-100.187799999999996,./0.png
-100.19687,25.72075,363JET F622 15LM,LAF04145,NA,NA,ok,25.720749999999999,-100.196870000000004,./0.png
-100.18951,25.72205,363n9j,LAF04145,NA,NA,na,25.722049999999999,-100.189509999999999,./0.png
-100.2019,25.71899,364g0f,LAF04145,NA,NA,ok,25.718990000000002,-100.201899999999995,./0.png
-100.19516,25.72293,365C7B F622 13LM,LAF04145,NA,NA,na,25.722930000000002,-100.195160000000001,./0.png
-100.19464,25.71802,365YJ8 F122 13LN,LAF04145,NA,NA,ok,25.718019999999999,-100.194640000000007,./0.png
-100.19656,25.72362,367YJ0 F122 13LN,LAF04145,NA,NA,ok,25.723620000000000,-100.196560000000005,./0.png
-100.19393,25.71733,367YJ5 F122 13LN,LAF04145,NA,C5-SinSello,ok,25.717330000000000,-100.193929999999995,./0.png
-100.1879,25.72156,367h8g,LAF04145,NA,NA,na,25.721560000000000,-100.187899999999999,./0.png
-100.19507,25.71772,367yj2,LAF04145,NA,NA,cm,25.717720000000000,-100.195070000000001,./0.png
-100.19556,25.72837,368hbv,LAF04145,NA,NA,mt,25.728370000000002,-100.195560000000000,./0.png
-100.20331,25.71911,368re7,LAF04145,NA,NA,ok,25.719110000000001,-100.203310000000002,./0.png
-100.18962,25.72107,369g5j,LAF04145,NA,NA,na,25.721070000000001,-100.189620000000005,./0.png
-100.20826,25.72203,369w3h,LAF04145,NA,C5-SinSello,na,25.722030000000000,-100.208259999999996,./0.png
-100.19538,25.71713,36WX13 F121 08JL,LAF04145,NA,C5-SinSello,ok,25.717130000000001,-100.195380000000000,./0.png
-100.2022,25.72125,36c5e0,LAF04145,NA,NA,ok,25.721250000000001,-100.202200000000005,./0.png
-100.18663,25.72012,36e2l1,LAF04145,NA,C2-NoCorresTarifa,na,25.720120000000001,-100.186629999999994,./0.png
-100.19072,25.72283,36e3l1,LAF04145,NA,NA,na,25.722829999999998,-100.190719999999999,./0.png
-100.19651,25.7292,36n1u4,LAF04145,NA,NA,na,25.729199999999999,-100.196510000000004,./0.png
-100.19336,25.7246,36n1u5,LAF04145,NA,C5-SinSello,na,25.724599999999999,-100.193359999999998,./0.png
-100.19562,25.71548,36pe36,LAF04145,NA,NA,ok,25.715479999999999,-100.195620000000005,./0.png
-100.19704,25.7191,36r87w,LAF04145,NA,C9-CUbOpacoConLec,na,25.719100000000001,-100.197040000000001,./0.png
-100.19605,25.72017,36r90w,LAF04145,NA,NA,ok,25.720170000000000,-100.196050000000000,./0.png
-100.19769,25.71763,36r97w,LAF04145,NA,C5-SinSello,na,25.717630000000000,-100.197689999999994,./0.png
-100.19743,25.71717,36u3t4,LAF04145,NA,C5-SinSello,na,25.717169999999999,-100.197429999999997,./0.png
-100.19781,25.71674,36u5t2,LAF04145,NA,NA,ok,25.716740000000001,-100.197810000000004,./0.png
-100.19683,25.71649,36u7u2,LAF04145,NA,NA,ok,25.716490000000000,-100.196830000000006,./0.png
-100.1887,25.72178,36x39n,LAF04145,NA,NA,na,25.721779999999999,-100.188699999999997,./0.png
-100.19371,25.71747,36y0u0,LAF04145,NA,NA,ok,25.717469999999999,-100.193709999999996,./0.png
-100.19781,25.71859,36y0u2,LAF04145,NA,C9-CUbOpacoConLec,na,25.718589999999999,-100.197810000000004,./0.png
-100.19639,25.7211,36y90x,LAF04145,NA,C5-SinSello,na,25.721100000000000,-100.196389999999994,./0.png
-100.19577,25.72375,370jet,LAF04145,NA,NA,na,25.723749999999999,-100.195769999999996,./0.png
-100.19251,25.72299,371V8E F122 14LN,LAF04145,NA,NA,na,25.722989999999999,-100.192509999999999,./0.png
-100.18672,25.72166,372g5j,LAF04145,NA,NA,na,25.721660000000000,-100.186719999999994,./0.png
-100.19355,25.72488,373ey6,LAF04145,NA,NA,na,25.724879999999999,-100.193550000000002,./0.png
-100.21212,25.72212,373l4b,LAF04145,NA,NA,ok mt,25.722120000000000,-100.212119999999999,./0.png
-100.19463,25.71789,374YJ1 F122 13LN,LAF04145,NA,NA,ok,25.717890000000001,-100.194630000000004,./0.png
-100.19447,25.71741,374YJ2 F122 13LN,LAF04145,NA,NA,ok,25.717410000000001,-100.194469999999995,./0.png
-100.19643,25.72265,374YJ4 F122 13LN,LAF04145,NA,C5-SinSello,na,25.722650000000002,-100.196430000000007,./0.png
-100.19572,25.72003,374yj7,LAF04145,NA,C5-SinSello,na,25.720030000000001,-100.195719999999994,./0.png
-100.19377,25.71697,375YJ5 F122 13LN,LAF04145,NA,NA,ok,25.716970000000000,-100.193770000000001,./0.png
-100.19428,25.71759,375YJ8 F122 13LN,LAF04145,NA,NA,ok,25.717590000000001,-100.194280000000006,./0.png
-100.1939,25.71698,376yj2,LAF04145,NA,C5-SinSello,ok,25.716980000000000,-100.193899999999999,./0.png
-100.19645,25.7218,377YJ6 F122 13LN,LAF04145,NA,NA,aro candado,25.721800000000002,-100.196449999999999,./0.png
-100.19521,25.72278,377yj3,LAF04145,NA,C5-SinSello,na,25.722780000000000,-100.195210000000003,./0.png
-100.19655,25.72165,378YJ3 F122 13LN,LAF04145,NA,NA,aro candado,25.721650000000000,-100.196550000000002,./0.png
-100.19522,25.72005,378YJ9 F122 13LN,LAF04145,NA,C5-SinSello,na,25.720050000000001,-100.195220000000006,./0.png
-100.19669,25.71915,379JFA F622 15LM,LAF04145,NA,C5-SinSello,na,25.719149999999999,-100.196690000000004,./0.png
-100.20282,25.72076,379ey3,LAF04145,NA,C5-SinSello,na,25.720759999999999,-100.202820000000003,./0.png
-100.19528,25.71525,37V7J8 F12H 09KU,LAF04145,NA,NA,ok,25.715250000000001,-100.195279999999997,./0.png
-100.19116,25.72323,37c0e2,LAF04145,NA,C5-SinSello,na,25.723230000000001,-100.191159999999996,./0.png
-100.19432,25.71698,37f0c0,LAF04145,NA,NA,ok,25.716980000000000,-100.194320000000005,./0.png
-100.20008,25.72422,37f0c4,LAF04145,NA,NA,ok,25.724219999999999,-100.200080000000000,./0.png
-100.2039,25.72126,37h31f,LAF04145,NA,C9-CUbOpacoConLec,na,25.721260000000001,-100.203900000000004,./0.png
-100.2033,25.7191,37ja57,LAF04145,NA,C5-SinSello,na,25.719100000000001,-100.203299999999999,./0.png
-100.20309,25.71961,37u1u1,LAF04145,NA,NA,ok,25.719609999999999,-100.203090000000003,./0.png
-100.19723,25.71648,37v1j7,LAF04145,NA,C9-CUbOpacoConLec,c5,25.716480000000001,-100.197230000000005,./0.png
-100.19642,25.71503,37v3j1,LAF04145,NA,C5-SinSello,na,25.715029999999999,-100.196420000000003,./0.png
-100.19712,25.71779,37w0r9,LAF04145,NA,C5-SinSello,na,25.717790000000001,-100.197119999999998,./0.png
-100.19771,25.72055,37x09n,LAF04145,NA,NA,ok,25.720549999999999,-100.197710000000001,./0.png
-100.2031,25.72017,380re0,LAF04145,NA,C5-SinSello,na,25.720170000000000,-100.203100000000006,./0.png
-100.19437,25.71771,381YJ7 F122 13LN,LAF04145,NA,NA,ok,25.717710000000000,-100.194370000000006,./0.png
-100.19546,25.72285,381yj4,LAF04145,NA,C5-SinSello,na,25.722850000000001,-100.195459999999997,./0.png
-100.19935,25.7246,382HMR F122 15LN,LAF04145,NA,NA,ok,25.724599999999999,-100.199349999999995,./0.png
-100.19825,25.71709,382W3Y F622 14LM,LAF04145,NA,NA,ok,25.717089999999999,-100.198250000000002,./0.png
-100.18999,25.72212,383gm6,LAF04145,NA,C5-SinSello,na,25.722120000000000,-100.189989999999995,./0.png
-100.19612,25.72311,383yj8,LAF04145,NA,NA,na,25.723109999999998,-100.196119999999993,./0.png
-100.20183,25.72389,384rf8,LAF04145,NA,NA,ok,25.723890000000001,-100.201830000000001,./0.png
-100.19626,25.71748,385TJU F622 16LM,LAF04145,NA,NA,ok alumbrado p�blico,25.717479999999998,-100.196259999999995,./0.png
-100.19497,25.71519,385h4g,LAF04145,S6-Display Apagado,C5-SinSello,ok,25.715190000000000,-100.194969999999998,./0.png
-100.18667,25.72064,385n0j,LAF04145,NA,C5-SinSello,na,25.720640000000000,-100.186670000000007,./0.png
-100.19403,25.72578,385rf5,LAF04145,NA,NA,na,25.725780000000000,-100.194029999999998,./0.png
-100.19707,25.71948,386h3k,LAF04145,NA,NA,ok,25.719480000000001,-100.197069999999997,./0.png
-100.19675,25.71957,388jet,LAF04145,NA,NA,ok,25.719570000000001,-100.196749999999994,./0.png
-100.19607,25.72375,389FTB F622 15LM,LAF04145,NA,NA,na,25.723749999999999,-100.196070000000006,./0.png
0,0,389GD4 F122 12LH,LAF04145,NA,C5-SinSello,ok,0.000000000000000,0.000000000000000,./0.png
-100.1939,25.71554,389h4l,LAF04145,NA,C5-SinSello,ok,25.715540000000001,-100.193899999999999,./0.png
0,0,38VM59 F121 08JL,LAF04145,NA,NA,ok,0.000000000000000,0.000000000000000,./0.png
-100.1927,25.723,38b18p,LAF04145,NA,C5-SinSello,na,25.722999999999999,-100.192700000000002,./0.png
-100.19528,25.71486,38b53p,LAF04145,NA,C5-SinSello,ok,25.714860000000002,-100.195279999999997,./0.png
-100.20188,25.72022,38c8p0,LAF04145,NA,C5-SinSello,na,25.720220000000001,-100.201880000000003,./0.png
-100.2016,25.72546,38d6n2,LAF04145,NA,C5-SinSello,na,25.725460000000002,-100.201599999999999,./0.png
-100.1879,25.72154,38h20f,LAF04145,NA,NA,na,25.721540000000001,-100.187899999999999,./0.png
-100.2016,25.719,38r34w,LAF04145,NA,C9-CUbOpacoConLec,na,25.719000000000001,-100.201599999999999,./0.png
-100.19509,25.71535,38v9j9,LAF04145,NA,C5-SinSello,ok,25.715350000000001,-100.195089999999993,./0.png
-100.19579,25.72649,38vm94,LAF04145,NA,NA,na,25.726489999999998,-100.195790000000002,./0.png
-100.18651,25.72026,38y51l,LAF04145,NA,NA,na,25.720260000000000,-100.186509999999998,./0.png
-100.19297,25.72154,391h6k,LAF04145,NA,NA,na,25.721540000000001,-100.192970000000003,./0.png
-100.19667,25.71655,392E3H F122 13LN,LAF04145,NA,NA,ok,25.716550000000002,-100.196669999999997,./0.png
-100.2005,25.7267,392re5,LAF04145,NA,C5-SinSello,na,25.726700000000001,-100.200500000000005,./0.png
-100.19761,25.71845,393G4J F622 13LM,LAF04145,NA,NA,ok,25.718450000000001,-100.197609999999997,./0.png
-100.19197,25.72343,393n2a,LAF04145,NA,NA,na,25.723430000000000,-100.191969999999998,./0.png
-100.19471,25.72621,397g8j,LAF04145,NA,C5-SinSello,na,25.726209999999998,-100.194710000000001,./0.png
-100.18892,25.7219,397y1d,LAF04145,NA,NA,na,25.721900000000002,-100.188919999999996,./0.png
-100.19758,25.71811,399E8H F122 13LN,LAF04145,NA,NA,ok,25.718109999999999,-100.197580000000002,./0.png
-100.20328,25.71885,399LXM F122 16LN,LAF04145,NA,NA,ok,25.718850000000000,-100.203280000000007,./0.png
-100.20397,25.72051,39c7j4,LAF04145,NA,C6-CristalRoto,modernizaci�n,25.720510000000001,-100.203969999999998,./0.png
-100.1969,25.71998,39c9j1,LAF04145,NA,NA,ok,25.719980000000000,-100.196899999999999,./0.png
-100.19442,25.72558,39e4l6,LAF04145,NA,NA,mt,25.725580000000001,-100.194419999999994,./0.png
-100.2124,25.72213,39e5l4,LAF04145,NA,C5-SinSello,cm,25.722130000000000,-100.212400000000002,./0.png
-100.19612,25.72164,39jv87,LAF04145,NA,C5-SinSello,na,25.721640000000001,-100.196119999999993,./0.png
-100.1947,25.71657,3D29K0 F121 03GG,LAF04145,NA,NA,ok,25.716570000000001,-100.194699999999997,./0.png
-100.19583,25.71836,3F28R8 F621 03F3,LAF04145,NA,C5-SinSello,cm,25.718360000000001,-100.195830000000001,./0.png
-100.19557,25.71519,3F51N5 F621 03F3,LAF04145,NA,C5-SinSello,ok,25.715190000000000,-100.195570000000004,./0.png
-100.19371,25.71506,3T6W70 F121 02GG,LAF04145,NA,C5-SinSello,ok,25.715060000000001,-100.193709999999996,./0.png
-100.18881,25.72136,3a171j,LAF04145,NA,NA,na,25.721360000000001,-100.188810000000004,./0.png
-100.1965,25.71812,3a1k41,LAF04145,NA,NA,ok,25.718119999999999,-100.196500000000000,./0.png
-100.19669,25.71915,3a554m,LAF04145,NA,NA,ok,25.719149999999999,-100.196690000000004,./0.png
-100.2001,25.72715,3a5x19,LAF04145,NA,NA,ok,25.727150000000002,-100.200100000000006,./0.png
-100.19498,25.71807,3a5x96,LAF04145,NA,C5-SinSello,ok,25.718070000000001,-100.194980000000001,./0.png
-100.19751,25.72145,3a78h6,LAF04145,NA,NA,ok,25.721450000000001,-100.197509999999994,./0.png
-100.19746,25.72013,3ak127,LAF04145,NA,C5-SinSello,na,25.720130000000001,-100.197460000000007,./0.png
0,0,3b109h,LAF04145,NA,NA,ok,0.000000000000000,0.000000000000000,./0.png
-100.19576,25.72569,3b135x,LAF04145,NA,C5-SinSello,na,25.725690000000000,-100.195760000000007,./0.png
-100.1953,25.72691,3b200h,LAF04145,NA,C5-SinSello,na,25.726910000000000,-100.195300000000003,./0.png
-100.19682,25.71545,3b6f06,LAF04145,NA,NA,ok,25.715450000000001,-100.196820000000002,./0.png
-100.20082,25.72408,3b9f49,LAF04145,NA,NA,ok,25.724080000000001,-100.200819999999993,./0.png
-100.19472,25.72657,3bj225,LAF04145,NA,C5-SinSello,na,25.726569999999999,-100.194720000000004,./0.png
-100.19653,25.71746,3bj521,LAF04145,NA,C5-SinSello,na,25.717459999999999,-100.196529999999996,./0.png
-100.196,25.72013,3bj544,LAF04145,NA,NA,ok,25.720130000000001,-100.195999999999998,./0.png
-100.19051,25.72192,3bt446,LAF04145,NA,C5-SinSello,na,25.721920000000001,-100.190510000000003,./0.png
-100.20169,25.72058,3bt490,LAF04145,NA,C0-ServSinUso,sin sello,25.720580000000002,-100.201689999999999,./0.png
-100.20356,25.72006,3bt595,LAF04145,NA,NA,ok,25.720060000000000,-100.203559999999996,./0.png
-100.20151,25.72496,3bt780,LAF04145,NA,NA,ok,25.724959999999999,-100.201509999999999,./0.png
-100.20411,25.72139,3c6u22,LAF04145,NA,C5-SinSello,na,25.721390000000000,-100.204110000000000,./0.png
-100.20339,25.72043,3cn514,LAF04145,NA,NA,ok,25.720430000000000,-100.203389999999999,./0.png
-100.20092,25.72574,3d0g53,LAF04145,NA,NA,ok,25.725739999999998,-100.200919999999996,./0.png
-100.19812,25.721,3d152e,LAF04145,NA,C5-SinSello,na,25.721000000000000,-100.198120000000003,./0.png
-100.19357,25.72258,3d183d,LAF04145,NA,NA,na,25.722580000000001,-100.193569999999994,./0.png
-100.19359,25.71746,3d1g85ok,LAF04145,NA,C5-SinSello,na,25.717459999999999,-100.193590000000000,./0.png
-100.19748,25.71679,3d226u,LAF04145,NA,NA,ok,25.716790000000000,-100.197479999999999,./0.png
-100.1958,25.71711,3d259d,LAF04145,NA,NA,ok,25.717110000000002,-100.195800000000006,./0.png
-100.19601,25.72422,3d304g,LAF04145,NA,C5-SinSello,cm aro candado,25.724219999999999,-100.196010000000001,./0.png
-100.19772,25.71939,3d42k9,LAF04145,NA,C5-SinSello,na,25.719390000000001,-100.197720000000004,./0.png
-100.19458,25.71469,3d729t,LAF04145,NA,C5-SinSello,ok,25.714690000000001,-100.194580000000002,./0.png
-100.19758,25.71984,3d797c,LAF04145,NA,C5-SinSello,na,25.719840000000001,-100.197580000000002,./0.png
-100.19769,25.71857,3d808e,LAF04145,NA,C5-SinSello,na,25.718570000000000,-100.197689999999994,./0.png
-100.19389,25.71545,3d893t,LAF04145,NA,NA,ok,25.715450000000001,-100.193889999999996,./0.png
-100.20475,25.72057,3d894e,LAF04145,NA,NA,ok,25.720569999999999,-100.204750000000004,./0.png
-100.19751,25.72173,3d895e,LAF04145,NA,C5-SinSello,na,25.721730000000001,-100.197509999999994,./0.png
-100.20167,25.72363,3e008d,LAF04145,NA,NA,ok,25.723630000000000,-100.201669999999993,./0.png
-100.19677,25.7187,3e18v6,LAF04145,NA,NA,ok,25.718699999999998,-100.196770000000001,./0.png
-100.19649,25.71714,3e1n10,LAF04145,NA,NA,ok,25.717140000000001,-100.196489999999997,./0.png
-100.19767,25.72105,3e67v0,LAF04145,NA,NA,ok,25.721050000000002,-100.197670000000002,./0.png
-100.2007,25.72283,3e75v2,LAF04145,NA,C5-SinSello,interior cm,25.722829999999998,-100.200699999999998,./0.png
-100.19542,25.72287,3e81v7,LAF04145,NA,NA,na,25.722870000000000,-100.195419999999999,./0.png
-100.18618,25.72096,3e8n13,LAF04145,NA,NA,na,25.720960000000002,-100.186179999999993,./0.png
-100.196,25.72013,3f192h,LAF04145,NA,NA,ok,25.720130000000001,-100.195999999999998,./0.png
-100.20194,25.72477,3f63n5,LAF04145,NA,NA,ok,25.724769999999999,-100.201939999999993,./0.png
-100.20165,25.71988,3f6b33,LAF04145,NA,NA,ok,25.719880000000000,-100.201650000000001,./0.png
-100.19826,25.71692,3f72l5,LAF04145,NA,C5-SinSello,na,25.716919999999998,-100.198260000000005,./0.png
-100.19675,25.71771,3f77n2,LAF04145,NA,C5-SinSello,na,25.717710000000000,-100.196749999999994,./0.png
-100.20069,25.72445,3f80n9,LAF04145,NA,NA,ok,25.724450000000001,-100.200689999999994,./0.png
